path,label,name,weight_g_true,calories_kcal_true
images/蛋挞/蛋挞_006.jpg,46,蛋挞,104.2,333.4
images/蛋挞/蛋挞_007.jpg,46,蛋挞,146.8,469.8
images/蛋挞/蛋挞_008.jpg,46,蛋挞,160.5,513.6
images/蛋挞/蛋挞_009.jpg,46,蛋挞,174.7,559.0
images/蛋挞/蛋挞_010.jpg,46,蛋挞,191.8,613.8
images/螃蟹/螃蟹_001.jpg,36,螃蟹,118.3,130.1
images/螃蟹/螃蟹_002.jpg,36,螃蟹,137.1,150.8
images/螃蟹/螃蟹_003.jpg,36,螃蟹,132.0,145.2
images/螃蟹/螃蟹_004.jpg,36,螃蟹,76.3,83.9
images/螃蟹/螃蟹_005.jpg,36,螃蟹,123.4,135.7
images/螃蟹/螃蟹_006.jpg,36,螃蟹,94.3,103.7
images/螃蟹/螃蟹_007.jpg,36,螃蟹,135.7,149.3
images/螃蟹/螃蟹_008.jpg,36,螃蟹,137.1,150.8
images/螃蟹/螃蟹_009.jpg,36,螃蟹,86.5,95.2
images/螃蟹/螃蟹_010.jpg,36,螃蟹,97.9,107.7
images/西红柿炒蛋/西红柿炒蛋_001.jpg,7,西红柿炒蛋,183.0,219.6
images/西红柿炒蛋/西红柿炒蛋_002.jpg,7,西红柿炒蛋,239.9,287.9
images/西红柿炒蛋/西红柿炒蛋_003.jpg,7,西红柿炒蛋,232.2,278.6
images/西红柿炒蛋/西红柿炒蛋_004.jpg,7,西红柿炒蛋,213.1,255.7
images/西红柿炒蛋/西红柿炒蛋_005.jpg,7,西红柿炒蛋,270.2,324.2
images/西红柿炒蛋/西红柿炒蛋_006.jpg,7,西红柿炒蛋,293.2,351.8
images/西红柿炒蛋/西红柿炒蛋_007.jpg,7,西红柿炒蛋,186.9,224.3
images/西红柿炒蛋/西红柿炒蛋_008.jpg,7,西红柿炒蛋,209.8,251.8
images/西红柿炒蛋/西红柿炒蛋_009.jpg,7,西红柿炒蛋,157.9,189.5
images/西红柿炒蛋/西红柿炒蛋_010.jpg,7,西红柿炒蛋,197.8,237.4
images/辣子鸡/辣子鸡_001.jpg,29,辣子鸡,221.1,552.8
images/辣子鸡/辣子鸡_002.jpg,29,辣子鸡,267.5,668.8
images/辣子鸡/辣子鸡_003.jpg,29,辣子鸡,212.1,530.2
images/辣子鸡/辣子鸡_004.jpg,29,辣子鸡,198.1,495.2
images/辣子鸡/辣子鸡_005.jpg,29,辣子鸡,244.6,611.5
images/辣子鸡/辣子鸡_006.jpg,29,辣子鸡,206.2,515.5
images/辣子鸡/辣子鸡_007.jpg,29,辣子鸡,231.6,579.0
images/辣子鸡/辣子鸡_008.jpg,29,辣子鸡,210.2,525.5
images/辣子鸡/辣子鸡_009.jpg,29,辣子鸡,218.4,546.0
images/辣子鸡/辣子鸡_010.jpg,29,辣子鸡,216.8,542.0
images/酸菜鱼/酸菜鱼_001.jpg,32,酸菜鱼,194.1,232.9
images/酸菜鱼/酸菜鱼_002.jpg,32,酸菜鱼,196.0,235.2
images/酸菜鱼/酸菜鱼_003.jpg,32,酸菜鱼,152.5,183.0
images/酸菜鱼/酸菜鱼_004.jpg,32,酸菜鱼,253.9,304.7
images/酸菜鱼/酸菜鱼_005.jpg,32,酸菜鱼,138.2,165.8
images/酸菜鱼/酸菜鱼_006.jpg,32,酸菜鱼,240.0,288.0
images/酸菜鱼/酸菜鱼_007.jpg,32,酸菜鱼,221.5,265.8
images/酸菜鱼/酸菜鱼_008.jpg,32,酸菜鱼,200.7,240.8
images/酸菜鱼/酸菜鱼_009.jpg,32,酸菜鱼,245.9,295.1
images/酸菜鱼/酸菜鱼_010.jpg,32,酸菜鱼,232.8,279.4
images/酸辣土豆丝/酸辣土豆丝_001.jpg,6,酸辣土豆丝,181.2,199.3
images/酸辣土豆丝/酸辣土豆丝_002.jpg,6,酸辣土豆丝,231.0,254.1
images/酸辣土豆丝/酸辣土豆丝_003.jpg,6,酸辣土豆丝,178.5,196.3
images/酸辣土豆丝/酸辣土豆丝_004.jpg,6,酸辣土豆丝,295.1,324.6
images/酸辣土豆丝/酸辣土豆丝_005.jpg,6,酸辣土豆丝,215.2,236.7
images/酸辣土豆丝/酸辣土豆丝_006.jpg,6,酸辣土豆丝,195.5,215.1
images/酸辣土豆丝/酸辣土豆丝_007.jpg,6,酸辣土豆丝,183.2,201.5
images/酸辣土豆丝/酸辣土豆丝_008.jpg,6,酸辣土豆丝,203.6,224.0
images/酸辣土豆丝/酸辣土豆丝_009.jpg,6,酸辣土豆丝,185.3,203.8
images/酸辣土豆丝/酸辣土豆丝_010.jpg,6,酸辣土豆丝,224.5,246.9
images/酸辣粉/酸辣粉_001.jpg,39,酸辣粉,287.7,431.6
images/酸辣粉/酸辣粉_002.jpg,39,酸辣粉,256.1,384.1
images/酸辣粉/酸辣粉_003.jpg,39,酸辣粉,328.2,492.3
images/酸辣粉/酸辣粉_004.jpg,39,酸辣粉,301.1,451.6
images/酸辣粉/酸辣粉_005.jpg,39,酸辣粉,263.5,395.2
images/酸辣粉/酸辣粉_006.jpg,39,酸辣粉,324.2,486.3
images/酸辣粉/酸辣粉_007.jpg,39,酸辣粉,308.1,462.1
images/酸辣粉/酸辣粉_008.jpg,39,酸辣粉,285.3,427.9
images/酸辣粉/酸辣粉_009.jpg,39,酸辣粉,279.1,418.6
images/酸辣粉/酸辣粉_010.jpg,39,酸辣粉,265.4,398.1
images/面包/面包_001.jpg,47,面包,179.3,502.0
images/面包/面包_002.jpg,47,面包,137.6,385.3
images/面包/面包_003.jpg,47,面包,148.3,415.2
images/面包/面包_004.jpg,47,面包,128.9,360.9
images/面包/面包_005.jpg,47,面包,149.8,419.4
images/面包/面包_006.jpg,47,面包,199.1,557.5
images/面包/面包_007.jpg,47,面包,181.1,507.1
images/面包/面包_008.jpg,47,面包,156.8,439.0
images/面包/面包_009.jpg,47,面包,145.9,408.5
images/面包/面包_010.jpg,47,面包,164.2,459.8
images/饺子/饺子_001.jpg,14,饺子,339.1,847.8
images/饺子/饺子_002.jpg,14,饺子,331.3,828.2
images/饺子/饺子_003.jpg,14,饺子,262.9,657.2
images/饺子/饺子_004.jpg,14,饺子,319.2,798.0
images/饺子/饺子_005.jpg,14,饺子,293.6,734.0
images/饺子/饺子_006.jpg,14,饺子,324.7,811.8
images/饺子/饺子_007.jpg,14,饺子,332.9,832.2
images/饺子/饺子_008.jpg,14,饺子,298.2,745.5
images/饺子/饺子_009.jpg,14,饺子,312.0,780.0
images/饺子/饺子_010.jpg,14,饺子,294.2,735.5
images/香辣小龙虾/香辣小龙虾_001.jpg,19,香辣小龙虾,94.4,103.8
images/香辣小龙虾/香辣小龙虾_002.jpg,19,香辣小龙虾,108.1,118.9
images/香辣小龙虾/香辣小龙虾_003.jpg,19,香辣小龙虾,109.8,120.8
images/香辣小龙虾/香辣小龙虾_004.jpg,19,香辣小龙虾,96.6,106.3
images/香辣小龙虾/香辣小龙虾_005.jpg,19,香辣小龙虾,134.0,147.4
images/香辣小龙虾/香辣小龙虾_006.jpg,19,香辣小龙虾,131.6,144.8
images/香辣小龙虾/香辣小龙虾_007.jpg,19,香辣小龙虾,125.1,137.6
images/香辣小龙虾/香辣小龙虾_008.jpg,19,香辣小龙虾,91.8,101.0
images/香辣小龙虾/香辣小龙虾_009.jpg,19,香辣小龙虾,147.7,162.5
images/香辣小龙虾/香辣小龙虾_010.jpg,19,香辣小龙虾,101.7,111.9
images/鱼香肉丝/鱼香肉丝_001.jpg,3,鱼香肉丝,240.7,433.3
images/鱼香肉丝/鱼香肉丝_002.jpg,3,鱼香肉丝,201.3,362.3
images/鱼香肉丝/鱼香肉丝_003.jpg,3,鱼香肉丝,214.7,386.5
images/鱼香肉丝/鱼香肉丝_004.jpg,3,鱼香肉丝,229.4,412.9
images/鱼香肉丝/鱼香肉丝_005.jpg,3,鱼香肉丝,201.8,363.2
images/鱼香肉丝/鱼香肉丝_006.jpg,3,鱼香肉丝,242.5,436.5
images/鱼香肉丝/鱼香肉丝_007.jpg,3,鱼香肉丝,170.8,307.4
images/鱼香肉丝/鱼香肉丝_008.jpg,3,鱼香肉丝,251.4,452.5
images/鱼香肉丝/鱼香肉丝_009.jpg,3,鱼香肉丝,248.0,446.4
images/鱼香肉丝/鱼香肉丝_010.jpg,3,鱼香肉丝,215.0,387.0
images/鱼香茄子/鱼香茄子_001.jpg,5,鱼香茄子,236.5,378.4
images/鱼香茄子/鱼香茄子_002.jpg,5,鱼香茄子,248.2,397.1
images/鱼香茄子/鱼香茄子_003.jpg,5,鱼香茄子,206.6,330.6
images/鱼香茄子/鱼香茄子_004.jpg,5,鱼香茄子,142.4,227.8
images/鱼香茄子/鱼香茄子_005.jpg,5,鱼香茄子,206.5,330.4
images/鱼香茄子/鱼香茄子_006.jpg,5,鱼香茄子,244.7,391.5
images/鱼香茄子/鱼香茄子_007.jpg,5,鱼香茄子,218.7,349.9
images/鱼香茄子/鱼香茄子_008.jpg,5,鱼香茄子,225.3,360.5
images/鱼香茄子/鱼香茄子_009.jpg,5,鱼香茄子,217.5,348.0
images/鱼香茄子/鱼香茄子_010.jpg,5,鱼香茄子,178.1,285.0
images/麻婆豆腐/麻婆豆腐_001.jpg,0,麻婆豆腐,214.7,322.1
images/麻婆豆腐/麻婆豆腐_002.jpg,0,麻婆豆腐,145.7,218.6
images/麻婆豆腐/麻婆豆腐_003.jpg,0,麻婆豆腐,182.1,273.1
images/麻婆豆腐/麻婆豆腐_004.jpg,0,麻婆豆腐,191.1,286.6
images/麻婆豆腐/麻婆豆腐_005.jpg,0,麻婆豆腐,242.6,363.9
images/麻婆豆腐/麻婆豆腐_006.jpg,0,麻婆豆腐,243.9,365.9
images/麻婆豆腐/麻婆豆腐_007.jpg,0,麻婆豆腐,193.6,290.4
images/麻婆豆腐/麻婆豆腐_008.jpg,0,麻婆豆腐,158.2,237.3
images/麻婆豆腐/麻婆豆腐_009.jpg,0,麻婆豆腐,211.4,317.1
images/麻婆豆腐/麻婆豆腐_010.jpg,0,麻婆豆腐,204.7,307.1
images/麻辣虾/麻辣虾_001.jpg,35,麻辣虾,245.2,318.8
images/麻辣虾/麻辣虾_002.jpg,35,麻辣虾,216.2,281.1
images/麻辣虾/麻辣虾_003.jpg,35,麻辣虾,252.5,328.2
images/麻辣虾/麻辣虾_004.jpg,35,麻辣虾,218.9,284.6
images/麻辣虾/麻辣虾_005.jpg,35,麻辣虾,188.4,244.9
images/麻辣虾/麻辣虾_006.jpg,35,麻辣虾,190.4,247.5
images/麻辣虾/麻辣虾_007.jpg,35,麻辣虾,272.5,354.2
images/麻辣虾/麻辣虾_008.jpg,35,麻辣虾,211.8,275.3
images/麻辣虾/麻辣虾_009.jpg,35,麻辣虾,202.4,263.1
images/麻辣虾/麻辣虾_010.jpg,35,麻辣虾,224.8,292.2
